layer,qhead,domain,n_steps,d_mean,d_ratio,D,tight_frac,selfloop,H0,H1,dH,dH_move,hub_id,hub_mass,hub_key_frac,hub_ws_frac,hub_pos_mean,tight_in_hub,esc_pct,h_esc,h_st_esc,f_step,local_mass,cov2_oracle,cov2_flow,cov2_static,cov2_recency,cov4_oracle,cov4_flow,cov4_static,cov4_recency,cov8_oracle,cov8_flow,cov8_static,cov8_recency
6,12,math,19960,7.3527,1.1,9.0221,0.0,0.4301,5.901,2.9371,2.9639,2.0688,50,0.152,0.0039,0.654,0.124,0.0,0.881,0.487,0.099,1.646,0.449,0.631,0.418,0.421,0.445,0.8,0.568,0.459,0.594,0.913,0.71,0.525,0.724
6,12,news,19960,7.0818,1.059,9.0221,0.0,0.4301,5.901,2.9371,2.9639,2.0688,50,0.152,0.004,0.519,0.067,0.0,0.755,0.627,0.1,1.145,0.467,0.679,0.54,0.544,0.476,0.84,0.701,0.586,0.597,0.931,0.819,0.641,0.694
6,12,val,5988,6.6867,1.0,9.0221,0.0,0.4301,5.901,2.9371,2.9639,2.0688,50,0.152,0.0042,0.612,0.188,0.0,0.846,0.541,0.117,1.469,0.433,0.626,0.472,0.47,0.4,0.784,0.613,0.527,0.533,0.898,0.746,0.588,0.656
6,13,code,19960,7.2665,1.117,15.2269,0.0,0.8395,5.9812,0.9089,5.0723,4.5014,41,0.16,0.004,0.658,0.017,0.0,0.29,0.968,0.057,0.176,0.722,0.888,0.806,0.808,0.82,0.985,0.965,0.813,0.854,0.997,0.992,0.828,0.869
6,13,dialogue,19960,6.342,0.975,15.2269,0.0,0.8395,5.9812,0.9089,5.0723,4.5014,41,0.16,0.004,0.538,0.03,0.0,0.246,0.996,0.059,0.173,0.698,0.88,0.82,0.825,0.79,0.991,0.977,0.832,0.812,0.998,0.996,0.844,0.827
6,13,fiction,19960,6.7039,1.031,15.2269,0.0,0.8395,5.9812,0.9089,5.0723,4.5014,41,0.16,0.0038,0.584,0.017,0.0,0.337,0.985,0.052,0.188,0.658,0.864,0.778,0.782,0.771,0.981,0.961,0.789,0.807,0.995,0.99,0.804,0.829
6,13,math,19960,6.7457,1.037,15.2269,0.0,0.8395,5.9812,0.9089,5.0723,4.5014,41,0.16,0.0039,0.654,0.124,0.0,0.284,0.982,0.057,0.177,0.722,0.893,0.814,0.808,0.821,0.985,0.967,0.814,0.851,0.997,0.993,0.828,0.868
6,13,news,19960,6.6692,1.025,15.2269,0.0,0.8395,5.9812,0.9089,5.0723,4.5014,41,0.16,0.004,0.519,0.067,0.0,0.276,0.972,0.057,0.181,0.67,0.877,0.81,0.812,0.768,0.983,0.964,0.819,0.801,0.996,0.992,0.834,0.822
6,13,val,5988,6.5044,1.0,15.2269,0.0,0.8395,5.9812,0.9089,5.0723,4.5014,41,0.16,0.0042,0.612,0.188,0.0,0.251,0.993,0.061,0.177,0.686,0.891,0.826,0.823,0.779,0.987,0.968,0.83,0.81,0.997,0.994,0.844,0.831
6,14,code,19960,7.6043,1.26,9.5639,0.0,0.5414,5.9221,2.0793,3.8428,3.5395,63,0.395,0.004,0.658,0.017,0.0,0.557,0.74,0.056,0.527,0.167,0.792,0.606,0.647,0.31,0.92,0.805,0.662,0.46,0.975,0.928,0.694,0.56
6,14,dialogue,19960,7.2674,1.204,9.5639,0.0,0.5414,5.9221,2.0793,3.8428,3.5395,63,0.395,0.004,0.538,0.03,0.0,0.725,0.848,0.098,0.48,0.265,0.738,0.527,0.539,0.416,0.884,0.77,0.567,0.584,0.958,0.916,0.624,0.687
6,14,fiction,19960,6.8968,1.143,9.5639,0.0,0.5414,5.9221,2.0793,3.8428,3.5395,63,0.395,0.0038,0.584,0.017,0.0,0.683,0.815,0.09,0.665,0.232,0.735,0.555,0.579,0.323,0.878,0.772,0.603,0.477,0.954,0.901,0.65,0.588
6,14,math,19960,6.7122,1.112,9.5639,0.0,0.5414,5.9221,2.0793,3.8428,3.5395,63,0.395,0.0039,0.654,0.124,0.0,0.676,0.798,0.089,0.521,0.228,0.728,0.565,0.575,0.344,0.874,0.774,0.603,0.504,0.951,0.907,0.649,0.615
6,14,news,19960,6.361,1.054,9.5639,0.0,0.5414,5.9221,2.0793,3.8428,3.5395,63,0.395,0.004,0.519,0.067,0.0,0.556,0.822,0.101,0.562,0.188,0.766,0.661,0.674,0.271,0.893,0.83,0.701,0.404,0.959,0.931,0.736,0.506
6,14,val,5988,6.0345,1.0,9.5639,0.0,0.5414,5.9221,2.0793,3.8428,3.5395,63,0.395,0.0042,0.612,0.188,0.0,0.647,0.853,0.097,0.592,0.231,0.733,0.616,0.611,0.312,0.875,0.799,0.645,0.467,0.951,0.922,0.695,0.577
6,15,code,19960,8.0246,1.069,8.8556,0.0,0.2025,5.875,4.2473,1.6276,1.273,33,0.135,0.004,0.658,0.017,0.0,0.912,0.302,0.134,1.809,0.156,0.554,0.322,0.348,0.233,0.728,0.43,0.419,0.385,0.875,0.558,0.5,0.574
6,15,dialogue,19960,7.8368,1.044,8.8556,0.0,0.2025,5.875,4.2473,1.6276,1.273,33,0.135,0.004,0.538,0.03,0.0,0.962,0.396,0.123,1.845,0.146,0.483,0.297,0.309,0.19,0.658,0.437,0.37,0.327,0.823,0.55,0.443,0.514
6,15,fiction,19960,7.726,1.029,8.8556,0.0,0.2025,5.875,4.2473,1.6276,1.273,33,0.135,0.0038,0.584,0.017,0.0,0.9,0.35,0.135,2.217,0.142,0.548,0.355,0.38,0.182,0.714,0.469,0.444,0.319,0.861,0.575,0.489,0.512
6,15,math,19960,8.0605,1.074,8.8556,0.0,0.2025,5.875,4.2473,1.6276,1.273,33,0.135,0.0039,0.654,0.124,0.0,0.956,0.357,0.22,1.989,0.179,0.531,0.269,0.27,0.252,0.713,0.395,0.381,0.411,0.867,0.532,0.457,0.605
6,15,news,19960,8.0516,1.073,8.8556,0.0,0.2025,5.875,4.2473,1.6276,1.273,33,0.135,0.004,0.519,0.067,0.0,0.94,0.271,0.091,2.367,0.206,0.556,0.343,0.357,0.218,0.72,0.439,0.406,0.344,0.861,0.559,0.488,0.527
6,15,val,5988,7.5053,1.0,8.8556,0.0,0.2025,5.875,4.2473,1.6276,1.273,33,0.135,0.0042,0.612,0.188,0.0,0.948,0.3,0.234,2.315,0.197,0.55,0.3,0.298,0.216,0.717,0.414,0.384,0.359,0.858,0.551,0.497,0.55
7,0,code,19960,9.903,1.265,9.184,0.0,0.0663,5.9367,4.5252,1.4115,1.3852,22,0.032,0.0093,0.349,0.548,0.0,0.922,0.127,0.043,3.332,0.665,0.947,0.128,0.097,0.151,0.977,0.197,0.114,0.23,0.991,0.307,0.2,0.39
7,0,dialogue,19960,9.4391,1.205,9.184,0.0,0.0663,5.9367,4.5252,1.4115,1.3852,22,0.032,0.0532,0.0,0.501,0.0,0.879,0.239,0.103,3.155,0.716,0.94,0.156,0.135,0.124,0.968,0.301,0.2,0.191,0.985,0.483,0.248,0.309
7,0,fiction,19960,9.1848,1.173,9.184,0.0,0.0663,5.9367,4.5252,1.4115,1.3852,22,0.032,0.0494,0.004,0.512,0.0,0.888,0.247,0.096,3.213,0.844,0.935,0.166,0.125,0.123,0.966,0.3,0.176,0.198,0.985,0.467,0.26,0.344
7,0,math,19960,9.2826,1.185,9.184,0.0,0.0663,5.9367,4.5252,1.4115,1.3852,22,0.032,0.0357,0.028,0.497,0.0,0.913,0.233,0.106,3.294,0.768,0.951,0.145,0.101,0.134,0.975,0.274,0.149,0.218,0.988,0.437,0.242,0.363
7,0,news,19960,8.7142,1.113,9.184,0.0,0.0663,5.9367,4.5252,1.4115,1.3852,22,0.032,0.019,0.0,0.499,0.0,0.918,0.229,0.085,3.257,0.871,0.945,0.147,0.095,0.116,0.969,0.273,0.126,0.179,0.983,0.446,0.22,0.285
7,0,val,5988,7.8305,1.0,9.184,0.0,0.0663,5.9367,4.5252,1.4115,1.3852,22,0.032,0.03,0.0,0.495,0.0,0.912,0.374,0.097,3.129,0.784,0.939,0.229,0.1,0.104,0.966,0.393,0.15,0.162,0.982,0.579,0.25,0.264
7,1,code,19960,9.8813,1.236,9.1449,0.0,0.0958,5.8777,4.9778,0.8999,0.8727,1,0.386,0.004,0.658,0.017,0.0,0.743,0.092,0.09,2.582,0.046,0.842,0.451,0.453,0.072,0.931,0.487,0.491,0.136,0.972,0.544,0.561,0.258
7,1,dialogue,19960,9.1685,1.147,9.1449,0.0,0.0958,5.8777,4.9778,0.8999,0.8727,1,0.386,0.004,0.538,0.03,0.0,0.811,0.121,0.242,2.647,0.043,0.801,0.465,0.465,0.088,0.908,0.501,0.505,0.141,0.962,0.593,0.653,0.259
7,1,fiction,19960,8.6112,1.078,9.1449,0.0,0.0958,5.8777,4.9778,0.8999,0.8727,1,0.386,0.0038,0.584,0.017,0.0,0.759,0.103,0.123,2.461,0.046,0.756,0.531,0.531,0.075,0.862,0.561,0.565,0.137,0.935,0.625,0.679,0.239
7,1,math,19960,9.157,1.146,9.1449,0.0,0.0958,5.8777,4.9778,0.8999,0.8727,1,0.386,0.0039,0.654,0.124,0.0,0.825,0.115,0.122,2.692,0.063,0.798,0.384,0.385,0.084,0.891,0.428,0.43,0.161,0.95,0.49,0.51,0.293
7,1,news,19960,8.7359,1.093,9.1449,0.0,0.0958,5.8777,4.9778,0.8999,0.8727,1,0.386,0.004,0.519,0.067,0.0,0.684,0.106,0.112,2.525,0.061,0.809,0.564,0.565,0.053,0.887,0.595,0.6,0.095,0.942,0.647,0.654,0.174
7,1,val,5988,7.9915,1.0,9.1449,0.0,0.0958,5.8777,4.9778,0.8999,0.8727,1,0.386,0.0042,0.612,0.188,0.0,0.813,0.214,0.158,2.718,0.061,0.808,0.418,0.402,0.054,0.894,0.509,0.471,0.109,0.949,0.588,0.548,0.21
7,2,code,19960,8.5825,1.068,19.6193,0.0,0.8672,5.9784,0.789,5.1894,4.6612,37,0.115,0.004,0.658,0.017,0.0,0.166,0.999,0.061,0.145,0.803,0.949,0.864,0.87,0.866,0.998,0.993,0.874,0.876,1.0,0.999,0.883,0.885
7,2,dialogue,19960,7.9841,0.994,19.6193,0.0,0.8672,5.9784,0.789,5.1894,4.6612,37,0.115,0.004,0.538,0.03,0.0,0.087,0.995,0.076,0.147,0.779,0.948,0.887,0.918,0.794,0.998,0.995,0.92,0.804,0.999,0.998,0.927,0.818
7,2,fiction,19960,8.2383,1.025,19.6193,0.0,0.8672,5.9784,0.789,5.1894,4.6612,37,0.115,0.0038,0.584,0.017,0.0,0.119,0.998,0.068,0.148,0.797,0.951,0.877,0.895,0.839,0.997,0.993,0.898,0.848,0.999,0.998,0.906,0.86
7,2,math,19960,8.2513,1.027,19.6193,0.0,0.8672,5.9784,0.789,5.1894,4.6612,37,0.115,0.0039,0.654,0.124,0.0,0.138,0.988,0.056,0.149,0.826,0.957,0.882,0.888,0.869,0.998,0.993,0.891,0.877,1.0,0.998,0.899,0.887
7,2,news,19960,8.2676,1.029,19.6193,0.0,0.8672,5.9784,0.789,5.1894,4.6612,37,0.115,0.004,0.519,0.067,0.0,0.146,0.99,0.073,0.15,0.786,0.949,0.872,0.878,0.846,0.998,0.994,0.883,0.856,1.0,0.998,0.891,0.868
7,2,val,5988,8.034,1.0,19.6193,0.0,0.8672,5.9784,0.789,5.1894,4.6612,37,0.115,0.0042,0.612,0.188,0.0,0.172,0.987,0.052,0.154,0.795,0.955,0.868,0.865,0.867,0.998,0.991,0.869,0.879,1.0,0.998,0.876,0.889
7,3,code,19960,9.9923,1.102,12.1684,0.0,0.7111,5.9291,1.8295,4.0997,2.8834,40,0.384,0.004,0.658,0.017,0.0,0.651,0.569,0.057,0.529,0.112,0.8,0.513,0.555,0.185,0.917,0.711,0.582,0.349,0.975,0.852,0.602,0.489
7,3,dialogue,19960,9.6764,1.068,12.1684,0.0,0.7111,5.9291,1.8295,4.0997,2.8834,40,0.384,0.004,0.538,0.03,0.0,0.756,0.731,0.063,0.463,0.116,0.757,0.47,0.492,0.24,0.888,0.72,0.521,0.433,0.964,0.873,0.558,0.579
7,3,fiction,19960,9.4953,1.048,12.1684,0.0,0.7111,5.9291,1.8295,4.0997,2.8834,40,0.384,0.0038,0.584,0.017,0.0,0.652,0.721,0.084,0.566,0.123,0.763,0.537,0.574,0.233,0.89,0.764,0.593,0.388,0.965,0.898,0.649,0.516
7,3,math,19960,9.7285,1.073,12.1684,0.0,0.7111,5.9291,1.8295,4.0997,2.8834,40,0.384,0.0039,0.654,0.124,0.0,0.699,0.634,0.069,0.56,0.167,0.778,0.512,0.526,0.274,0.906,0.728,0.555,0.439,0.97,0.864,0.597,0.574
7,3,news,19960,9.2754,1.023,12.1684,0.0,0.7111,5.9291,1.8295,4.0997,2.8834,40,0.384,0.004,0.519,0.067,0.0,0.465,0.604,0.104,0.57,0.119,0.825,0.671,0.698,0.179,0.924,0.818,0.724,0.289,0.975,0.907,0.755,0.398
7,3,val,5988,9.064,1.0,12.1684,0.0,0.7111,5.9291,1.8295,4.0997,2.8834,40,0.384,0.0042,0.612,0.188,0.0,0.679,0.61,0.09,0.66,0.142,0.761,0.555,0.551,0.219,0.888,0.728,0.584,0.373,0.962,0.865,0.646,0.53
7,4,code,19960,6.4206,1.055,7.455,0.0,0.3615,5.9065,3.5776,2.3289,1.7411,52,0.196,0.004,0.658,0.017,0.0,0.97,0.413,0.162,1.325,0.109,0.48,0.331,0.345,0.23,0.679,0.463,0.407,0.394,0.85,0.617,0.497,0.589
7,4,dialogue,19960,6.6465,1.092,7.455,0.0,0.3615,5.9065,3.5776,2.3289,1.7411,52,0.196,0.004,0.538,0.03,0.0,0.986,0.542,0.105,0.961,0.094,0.437,0.311,0.313,0.201,0.621,0.459,0.372,0.352,0.793,0.628,0.482,0.552
7,4,fiction,19960,6.4587,1.061,7.455,0.0,0.3615,5.9065,3.5776,2.3289,1.7411,52,0.196,0.0038,0.584,0.017,0.0,0.973,0.521,0.106,1.223,0.095,0.477,0.35,0.367,0.189,0.648,0.486,0.429,0.326,0.807,0.66,0.503,0.515
7,4,math,19960,6.4376,1.058,7.455,0.0,0.3615,5.9065,3.5776,2.3289,1.7411,52,0.196,0.0039,0.654,0.124,0.0,0.977,0.472,0.14,1.226,0.129,0.464,0.317,0.313,0.246,0.653,0.466,0.387,0.407,0.819,0.627,0.475,0.595
7,4,news,19960,6.5808,1.082,7.455,0.0,0.3615,5.9065,3.5776,2.3289,1.7411,52,0.196,0.004,0.519,0.067,0.0,0.982,0.546,0.21,1.33,0.11,0.476,0.354,0.358,0.198,0.654,0.514,0.462,0.342,0.815,0.679,0.537,0.524
7,4,val,5988,6.0847,1.0,7.455,0.0,0.3615,5.9065,3.5776,2.3289,1.7411,52,0.196,0.0042,0.612,0.188,0.0,0.98,0.444,0.192,1.651,0.106,0.43,0.307,0.303,0.18,0.603,0.441,0.4,0.318,0.779,0.609,0.487,0.515
7,5,code,19960,7.9241,1.147,8.839,0.0,0.4754,5.9119,2.8883,3.0236,2.2872,35,0.395,0.004,0.658,0.017,0.0,0.734,0.491,0.085,1.248,0.311,0.704,0.579,0.591,0.308,0.853,0.692,0.629,0.42,0.935,0.815,0.689,0.528
7,5,dialogue,19960,7.4586,1.08,8.839,0.0,0.4754,5.9119,2.8883,3.0236,2.2872,35,0.395,0.004,0.538,0.03,0.0,0.619,0.609,0.052,0.768,0.384,0.723,0.629,0.633,0.432,0.863,0.752,0.66,0.527,0.938,0.834,0.705,0.618
7,5,fiction,19960,7.65,1.107,8.839,0.0,0.4754,5.9119,2.8883,3.0236,2.2872,35,0.395,0.0038,0.584,0.017,0.0,0.6,0.573,0.086,1.106,0.346,0.768,0.615,0.624,0.376,0.899,0.748,0.661,0.491,0.957,0.844,0.717,0.591
7,5,math,19960,7.451,1.078,8.839,0.0,0.4754,5.9119,2.8883,3.0236,2.2872,35,0.395,0.0039,0.654,0.124,0.0,0.698,0.551,0.07,1.161,0.392,0.736,0.587,0.591,0.406,0.88,0.72,0.624,0.525,0.948,0.84,0.674,0.615
7,5,news,19960,7.3088,1.058,8.839,0.0,0.4754,5.9119,2.8883,3.0236,2.2872,35,0.395,0.004,0.519,0.067,0.0,0.597,0.613,0.097,1.156,0.34,0.766,0.647,0.644,0.344,0.9,0.773,0.681,0.457,0.961,0.882,0.72,0.547
7,5,val,5988,6.9091,1.0,8.839,0.0,0.4754,5.9119,2.8883,3.0236,2.2872,35,0.395,0.0042,0.612,0.188,0.0,0.645,0.564,0.12,1.303,0.337,0.751,0.63,0.626,0.331,0.879,0.748,0.671,0.445,0.944,0.855,0.716,0.538
7,6,code,19960,8.0206,1.379,7.1338,0.0,0.164,5.7941,4.055,1.7391,1.6561,7,0.28,0.004,0.658,0.017,0.0,0.879,0.186,0.199,2.214,0.102,0.613,0.457,0.478,0.157,0.77,0.548,0.561,0.241,0.894,0.607,0.618,0.376
7,6,dialogue,19960,6.9373,1.193,7.1338,0.0,0.164,5.7941,4.055,1.7391,1.6561,7,0.28,0.004,0.538,0.03,0.0,0.943,0.337,0.279,1.939,0.076,0.527,0.309,0.317,0.138,0.71,0.462,0.463,0.217,0.853,0.576,0.55,0.368
7,6,fiction,19960,6.7398,1.159,7.1338,0.0,0.164,5.7941,4.055,1.7391,1.6561,7,0.28,0.0038,0.584,0.017,0.0,0.922,0.341,0.296,1.818,0.079,0.562,0.392,0.395,0.139,0.727,0.518,0.484,0.218,0.864,0.638,0.59,0.357
7,6,math,19960,7.0271,1.208,7.1338,0.0,0.164,5.7941,4.055,1.7391,1.6561,7,0.28,0.0039,0.654,0.124,0.0,0.933,0.37,0.32,2.044,0.112,0.56,0.367,0.373,0.141,0.72,0.505,0.49,0.226,0.854,0.612,0.592,0.353
7,6,news,19960,6.8179,1.172,7.1338,0.0,0.164,5.7941,4.055,1.7391,1.6561,7,0.28,0.004,0.519,0.067,0.0,0.881,0.394,0.262,2.001,0.105,0.612,0.481,0.486,0.115,0.742,0.595,0.584,0.181,0.858,0.693,0.677,0.281
7,6,val,5988,5.8155,1.0,7.1338,0.0,0.164,5.7941,4.055,1.7391,1.6561,7,0.28,0.0042,0.612,0.188,0.0,0.947,0.469,0.311,2.127,0.089,0.522,0.344,0.343,0.093,0.666,0.486,0.46,0.151,0.802,0.622,0.57,0.252
7,7,code,19960,9.2622,1.088,11.7553,0.0,0.5846,5.9048,1.9668,3.9381,3.357,53,0.541,0.004,0.658,0.017,0.0,0.477,0.699,0.069,0.513,0.129,0.887,0.626,0.66,0.25,0.973,0.843,0.674,0.405,0.995,0.947,0.704,0.51
7,7,dialogue,19960,8.9935,1.056,11.7553,0.0,0.5846,5.9048,1.9668,3.9381,3.357,53,0.541,0.004,0.538,0.03,0.0,0.382,0.734,0.089,0.543,0.108,0.902,0.694,0.722,0.21,0.976,0.87,0.738,0.344,0.995,0.962,0.764,0.438
7,7,fiction,19960,8.6729,1.018,11.7553,0.0,0.5846,5.9048,1.9668,3.9381,3.357,53,0.541,0.0038,0.584,0.017,0.0,0.395,0.753,0.079,0.527,0.118,0.865,0.687,0.724,0.218,0.955,0.868,0.738,0.339,0.989,0.951,0.763,0.43
7,7,math,19960,8.9189,1.047,11.7553,0.0,0.5846,5.9048,1.9668,3.9381,3.357,53,0.541,0.0039,0.654,0.124,0.0,0.477,0.714,0.095,0.557,0.178,0.872,0.65,0.663,0.286,0.962,0.845,0.685,0.431,0.991,0.942,0.716,0.532
7,7,news,19960,8.6591,1.017,11.7553,0.0,0.5846,5.9048,1.9668,3.9381,3.357,53,0.541,0.004,0.519,0.067,0.0,0.3,0.739,0.135,0.574,0.131,0.897,0.762,0.775,0.205,0.973,0.902,0.796,0.315,0.995,0.968,0.82,0.404
7,7,val,5988,8.5158,1.0,11.7553,0.0,0.5846,5.9048,1.9668,3.9381,3.357,53,0.541,0.0042,0.612,0.188,0.0,0.432,0.684,0.117,0.67,0.153,0.877,0.703,0.697,0.229,0.961,0.851,0.723,0.36,0.991,0.947,0.759,0.473
7,8,code,19960,11.779,1.13,10.1238,0.0,0.0862,5.8625,4.3186,1.5439,1.527,45,0.52,0.004,0.658,0.017,0.0,0.684,0.191,0.182,2.806,0.192,0.938,0.527,0.53,0.088,0.99,0.598,0.578,0.14,0.998,0.682,0.665,0.237
7,8,dialogue,19960,11.3318,1.087,10.1238,0.0,0.0862,5.8625,4.3186,1.5439,1.527,45,0.52,0.004,0.538,0.03,0.0,0.572,0.232,0.099,2.967,0.175,0.944,0.594,0.598,0.061,0.989,0.678,0.62,0.097,0.998,0.754,0.74,0.168
7,8,fiction,19960,10.7226,1.029,10.1238,0.0,0.0862,5.8625,4.3186,1.5439,1.527,45,0.52,0.004,0.57,0.016,0.0,0.41,0.243,0.181,2.865,0.204,0.94,0.697,0.702,0.055,0.981,0.759,0.734,0.091,0.994,0.818,0.816,0.154
7,8,math,19960,11.4555,1.099,10.1238,0.0,0.0862,5.8625,4.3186,1.5439,1.527,45,0.52,0.004,0.658,0.123,0.0,0.635,0.224,0.134,2.896,0.256,0.942,0.53,0.533,0.082,0.986,0.609,0.57,0.134,0.996,0.7,0.662,0.222
7,8,news,19960,11.0709,1.062,10.1238,0.0,0.0862,5.8625,4.3186,1.5439,1.527,45,0.52,0.0041,0.524,0.066,0.0,0.383,0.259,0.185,2.877,0.216,0.962,0.716,0.721,0.051,0.988,0.773,0.753,0.08,0.995,0.824,0.804,0.134
7,8,val,5988,10.4208,1.0,10.1238,0.0,0.0862,5.8625,4.3186,1.5439,1.527,45,0.52,0.0042,0.612,0.188,0.0,0.643,0.452,0.159,2.919,0.263,0.953,0.56,0.541,0.057,0.987,0.714,0.597,0.088,0.995,0.816,0.666,0.153
7,9,code,19960,7.111,1.093,11.967,0.0,0.5307,5.9625,2.1326,3.83,3.4597,36,0.246,0.004,0.658,0.017,0.0,0.81,0.772,0.083,0.638,0.268,0.67,0.52,0.554,0.396,0.87,0.752,0.579,0.56,0.968,0.914,0.627,0.681
7,9,dialogue,19960,7.4272,1.142,11.967,0.0,0.5307,5.9625,2.1326,3.83,3.4597,36,0.246,0.004,0.538,0.03,0.0,0.705,0.835,0.1,0.515,0.424,0.741,0.604,0.594,0.588,0.911,0.827,0.625,0.728,0.979,0.945,0.672,0.797
7,9,fiction,19960,7.2351,1.112,11.967,0.0,0.5307,5.9625,2.1326,3.83,3.4597,36,0.246,0.0038,0.584,0.017,0.0,0.788,0.802,0.091,0.731,0.333,0.689,0.517,0.526,0.464,0.87,0.756,0.554,0.643,0.965,0.919,0.607,0.756
7,9,math,19960,6.9288,1.065,11.967,0.0,0.5307,5.9625,2.1326,3.83,3.4597,36,0.246,0.0039,0.654,0.124,0.0,0.84,0.8,0.086,0.65,0.354,0.677,0.518,0.51,0.497,0.875,0.762,0.541,0.682,0.969,0.922,0.595,0.781
7,9,news,19960,6.8418,1.052,11.967,0.0,0.5307,5.9625,2.1326,3.83,3.4597,36,0.246,0.004,0.519,0.067,0.0,0.743,0.858,0.088,0.582,0.345,0.715,0.575,0.582,0.476,0.905,0.824,0.608,0.642,0.982,0.953,0.652,0.724
7,9,val,5988,6.5044,1.0,11.967,0.0,0.5307,5.9625,2.1326,3.83,3.4597,36,0.246,0.0042,0.612,0.188,0.0,0.851,0.825,0.085,0.665,0.312,0.659,0.518,0.51,0.437,0.856,0.763,0.544,0.623,0.96,0.922,0.596,0.736
7,10,code,19960,7.6293,1.024,14.3768,0.0,0.8399,5.9796,0.9518,5.0278,4.4203,7,0.291,0.004,0.658,0.017,0.0,0.301,0.953,0.065,0.218,0.37,0.889,0.748,0.793,0.485,0.988,0.971,0.8,0.544,0.997,0.992,0.814,0.579
7,10,dialogue,19960,7.4532,1.0,14.3768,0.0,0.8399,5.9796,0.9518,5.0278,4.4203,7,0.291,0.004,0.538,0.03,0.0,0.179,0.986,0.091,0.192,0.507,0.916,0.832,0.859,0.583,0.993,0.982,0.865,0.61,0.998,0.996,0.876,0.633
7,10,fiction,19960,7.9392,1.066,14.3768,0.0,0.8399,5.9796,0.9518,5.0278,4.4203,7,0.291,0.0038,0.584,0.017,0.0,0.293,0.966,0.074,0.186,0.525,0.904,0.77,0.788,0.651,0.987,0.974,0.796,0.696,0.997,0.992,0.812,0.721
7,10,math,19960,7.6513,1.027,14.3768,0.0,0.8399,5.9796,0.9518,5.0278,4.4203,7,0.291,0.0039,0.654,0.124,0.0,0.331,0.959,0.076,0.198,0.562,0.904,0.765,0.764,0.692,0.99,0.971,0.773,0.738,0.998,0.993,0.791,0.76
7,10,news,19960,7.6509,1.027,14.3768,0.0,0.8399,5.9796,0.9518,5.0278,4.4203,7,0.291,0.004,0.519,0.067,0.0,0.292,0.969,0.082,0.196,0.515,0.904,0.791,0.793,0.642,0.989,0.976,0.803,0.679,0.997,0.993,0.819,0.703
7,10,val,5988,7.45,1.0,14.3768,0.0,0.8399,5.9796,0.9518,5.0278,4.4203,7,0.291,0.0042,0.612,0.188,0.0,0.316,0.969,0.087,0.188,0.521,0.902,0.786,0.775,0.664,0.989,0.975,0.786,0.708,0.998,0.993,0.803,0.735
7,11,code,19960,6.217,1.112,6.8046,0.0,0.2081,5.8977,4.2027,1.695,1.3665,35,0.089,0.004,0.658,0.017,0.0,0.986,0.31,0.23,1.981,0.086,0.346,0.221,0.224,0.164,0.537,0.347,0.342,0.296,0.756,0.476,0.427,0.507
7,11,dialogue,19960,5.8193,1.041,6.8046,0.0,0.2081,5.8977,4.2027,1.695,1.3665,35,0.089,0.004,0.538,0.03,0.0,0.989,0.647,0.307,1.455,0.099,0.315,0.206,0.189,0.164,0.491,0.369,0.333,0.284,0.696,0.532,0.428,0.457
7,11,fiction,19960,6.1177,1.094,6.8046,0.0,0.2081,5.8977,4.2027,1.695,1.3665,35,0.089,0.0038,0.584,0.017,0.0,0.99,0.45,0.203,1.622,0.101,0.32,0.211,0.215,0.161,0.496,0.352,0.316,0.279,0.7,0.492,0.408,0.462
7,11,math,19960,5.9674,1.067,6.8046,0.0,0.2081,5.8977,4.2027,1.695,1.3665,35,0.089,0.0039,0.654,0.124,0.0,0.988,0.467,0.246,1.774,0.104,0.34,0.217,0.201,0.174,0.523,0.366,0.325,0.305,0.73,0.508,0.407,0.502
7,11,news,19960,6.2531,1.118,6.8046,0.0,0.2081,5.8977,4.2027,1.695,1.3665,35,0.089,0.004,0.519,0.067,0.0,0.988,0.568,0.24,1.68,0.139,0.381,0.247,0.231,0.198,0.568,0.417,0.344,0.333,0.757,0.574,0.437,0.52
7,11,val,5988,5.5925,1.0,6.8046,0.0,0.2081,5.8977,4.2027,1.695,1.3665,35,0.089,0.0042,0.612,0.188,0.0,0.989,0.431,0.212,1.868,0.105,0.322,0.196,0.171,0.151,0.486,0.33,0.279,0.259,0.675,0.477,0.393,0.426
7,12,code,19960,8.4961,1.241,8.9628,0.0,0.3047,5.9032,4.0862,1.817,1.1885,53,0.207,0.004,0.658,0.017,0.0,0.947,0.169,0.055,2.636,0.354,0.588,0.334,0.344,0.294,0.773,0.406,0.377,0.429,0.905,0.51,0.459,0.591
7,12,dialogue,19960,7.9067,1.155,8.9628,0.0,0.3047,5.9032,4.0862,1.817,1.1885,53,0.207,0.004,0.538,0.03,0.0,0.855,0.309,0.079,1.989,0.321,0.632,0.445,0.454,0.317,0.803,0.552,0.5,0.434,0.914,0.656,0.555,0.572
7,12,fiction,19960,7.6827,1.123,8.9628,0.0,0.3047,5.9032,4.0862,1.817,1.1885,53,0.207,0.0038,0.584,0.017,0.0,0.767,0.384,0.116,1.706,0.377,0.695,0.524,0.536,0.377,0.849,0.634,0.599,0.493,0.936,0.721,0.632,0.603
